Order_Item_ID,Order_ID,Product_ID,Quantity,Discount,Unit_Price,Cost_Price,Revenue,Cost,Profit,Profit_Margin
ITEM0022982,ORD000011,PROD0175,1,0.3,54.14,42.82,37.9,42.82,-4.92,-0.1299
ITEM0022983,ORD003834,PROD0187,2,0.15,50.0,38.83,85.0,77.66,7.34,0.0864
ITEM0022984,ORD019642,PROD0172,6,0.05,50.0,37.17,285.0,223.02,61.98,0.2175
ITEM0022985,ORD005131,PROD0068,1,0.0,50.0,40.85,50.0,40.85,9.15,0.183
ITEM0022986,ORD002248,PROD0085,2,0.25,67.54,54.5,101.31,109.0,-7.69,-0.0759
ITEM0022987,ORD005146,PROD0035,3,0.2,50.0,25.85,120.0,77.55,42.45,0.3537
ITEM0022988,ORD007872,PROD0131,1,0.3,50.0,30.69,35.0,30.69,4.31,0.1231
ITEM0022989,ORD019376,PROD0150,2,0.0,50.0,33.45,100.0,66.9,33.1,0.331
ITEM0022990,ORD010670,PROD0186,2,0.05,232.12,145.64,441.03,291.28,149.75,0.3395
ITEM0022991,ORD011629,PROD0050,3,0.0,66.83,52.44,200.49,157.32,43.17,0.2153
ITEM0022992,ORD005913,PROD0028,4,0.1,138.76,91.43,499.54,365.72,133.82,0.2679
ITEM0022993,ORD002432,PROD0133,4,0.05,176.2,117.46,669.56,469.84,199.72,0.2983
ITEM0022994,ORD005480,PROD0197,3,0.0,110.11,67.58,330.33,202.74,127.59,0.3863
ITEM0022995,ORD002234,PROD0034,4,0.05,50.0,28.03,190.0,112.12,77.88,0.4099
ITEM0022996,ORD008967,PROD0003,1,0.15,117.9,89.08,100.22,89.08,11.14,0.1111
ITEM0022997,ORD007517,PROD0122,3,0.05,58.13,30.93,165.67,92.79,72.88,0.4399
ITEM0022998,ORD015427,PROD0110,1,0.0,60.51,46.69,60.51,46.69,13.82,0.2284
ITEM0022999,ORD002890,PROD0038,2,0.2,242.25,132.52,387.6,265.04,122.56,0.3162
ITEM0023000,ORD003590,PROD0133,1,0.05,176.2,117.46,167.39,117.46,49.93,0.2983
ITEM0023001,ORD000981,PROD0040,2,0.05,50.0,30.64,95.0,61.28,33.72,0.3549
ITEM0023002,ORD001550,PROD0172,2,0.0,50.0,37.17,100.0,74.34,25.66,0.2566
ITEM0023003,ORD010239,PROD0113,1,0.1,92.79,52.66,83.51,52.66,30.85,0.3694
ITEM0023004,ORD014831,PROD0131,2,0.3,50.0,30.69,70.0,61.38,8.62,0.1231
ITEM0023005,ORD011623,PROD0138,1,0.0,168.35,131.12,168.35,131.12,37.23,0.2211
ITEM0023006,ORD000224,PROD0173,3,0.25,88.69,47.87,199.55,143.61,55.94,0.2803
ITEM0023007,ORD001169,PROD0194,1,0.0,50.49,38.74,50.49,38.74,11.75,0.2327
ITEM0023008,ORD002495,PROD0048,2,0.05,71.92,45.07,136.65,90.14,46.51,0.3403
ITEM0023009,ORD002658,PROD0138,2,0.1,168.35,131.12,303.03,262.24,40.79,0.1346
ITEM0023010,ORD015914,PROD0149,6,0.0,50.0,28.18,300.0,169.08,130.92,0.4364
ITEM0023011,ORD017336,PROD0008,5,0.25,78.39,39.25,293.96,196.25,97.71,0.3324
ITEM0023012,ORD010503,PROD0018,3,0.1,60.46,33.1,163.24,99.3,63.94,0.3917
ITEM0023013,ORD012202,PROD0177,5,0.25,60.05,42.86,225.19,214.3,10.89,0.0483
ITEM0023014,ORD008430,PROD0034,1,0.1,50.0,28.03,45.0,28.03,16.97,0.3771
ITEM0023015,ORD003264,PROD0016,1,0.15,96.92,64.28,82.38,64.28,18.1,0.2197
ITEM0023016,ORD012823,PROD0110,5,0.2,60.51,46.69,242.04,233.45,8.59,0.0355
ITEM0023017,ORD005382,PROD0070,3,0.05,50.0,30.72,142.5,92.16,50.34,0.3533
ITEM0023018,ORD006513,PROD0187,2,0.0,50.0,38.83,100.0,77.66,22.34,0.2234
ITEM0023019,ORD006840,PROD0064,2,0.05,50.0,35.17,95.0,70.34,24.66,0.2596
ITEM0023020,ORD007475,PROD0138,1,0.2,168.35,131.12,134.68,131.12,3.56,0.0264
ITEM0023021,ORD009662,PROD0017,1,0.05,50.0,30.6,47.5,30.6,16.9,0.3558
ITEM0023022,ORD009504,PROD0130,1,0.15,50.0,27.31,42.5,27.31,15.19,0.3574
ITEM0023023,ORD017212,PROD0024,1,0.25,134.86,95.09,101.15,95.09,6.06,0.0599
ITEM0023024,ORD006116,PROD0198,2,0.05,112.46,92.21,213.67,184.42,29.25,0.1369
ITEM0023025,ORD001008,PROD0008,3,0.05,78.39,39.25,223.41,117.75,105.66,0.4729
ITEM0023026,ORD007198,PROD0122,3,0.1,58.13,30.93,156.95,92.79,64.16,0.4088
ITEM0023027,ORD018786,PROD0143,3,0.15,219.55,139.82,559.85,419.46,140.39,0.2508
ITEM0023028,ORD019615,PROD0168,1,0.2,186.6,96.37,149.28,96.37,52.91,0.3544
ITEM0023029,ORD015786,PROD0081,5,0.1,54.53,33.12,245.38,165.6,79.78,0.3251
ITEM0023030,ORD019172,PROD0019,2,0.05,50.0,26.99,95.0,53.98,41.02,0.4318
ITEM0023031,ORD000211,PROD0089,2,0.15,127.62,63.94,216.95,127.88,89.07,0.4106
ITEM0023032,ORD007453,PROD0024,3,0.1,134.86,95.09,364.12,285.27,78.85,0.2166
ITEM0023033,ORD013094,PROD0006,1,0.2,59.81,39.24,47.85,39.24,8.61,0.1799
ITEM0023034,ORD006985,PROD0022,2,0.0,59.22,31.23,118.44,62.46,55.98,0.4726
ITEM0023035,ORD013270,PROD0124,2,0.0,50.0,40.87,100.0,81.74,18.26,0.1826
ITEM0023036,ORD008268,PROD0182,2,0.15,104.37,64.95,177.43,129.9,47.53,0.2679
ITEM0023037,ORD002277,PROD0031,2,0.15,67.69,40.86,115.07,81.72,33.35,0.2898
ITEM0023038,ORD014196,PROD0006,1,0.2,59.81,39.24,47.85,39.24,8.61,0.1799
ITEM0023039,ORD010229,PROD0173,3,0.1,88.69,47.87,239.46,143.61,95.85,0.4003
ITEM0023040,ORD018679,PROD0087,1,0.2,50.93,25.51,40.74,25.51,15.23,0.3739
ITEM0023041,ORD010590,PROD0119,1,0.05,79.18,43.33,75.22,43.33,31.89,0.424
ITEM0023042,ORD002193,PROD0026,2,0.25,168.8,134.47,253.2,268.94,-15.74,-0.0622
ITEM0023043,ORD007121,PROD0033,1,0.1,50.0,27.08,45.0,27.08,17.92,0.3982
ITEM0023044,ORD010608,PROD0090,1,0.15,50.0,39.53,42.5,39.53,2.97,0.0699
ITEM0023045,ORD016672,PROD0030,1,0.0,50.0,34.43,50.0,34.43,15.57,0.3114
ITEM0023046,ORD013205,PROD0002,2,0.05,56.06,28.74,106.51,57.48,49.03,0.4604
ITEM0023047,ORD018088,PROD0187,1,0.1,50.0,38.83,45.0,38.83,6.17,0.1371
ITEM0023048,ORD006843,PROD0141,1,0.1,152.83,88.6,137.55,88.6,48.95,0.3559
ITEM0023049,ORD018917,PROD0158,3,0.2,73.52,40.03,176.45,120.09,56.36,0.3194
ITEM0023050,ORD016044,PROD0050,4,0.2,66.83,52.44,213.86,209.76,4.1,0.0192
ITEM0023051,ORD000464,PROD0045,1,0.0,50.0,33.6,50.0,33.6,16.4,0.328
ITEM0023052,ORD007884,PROD0104,5,0.0,117.75,66.96,588.75,334.8,253.95,0.4313
ITEM0023053,ORD013729,PROD0117,5,0.05,64.18,38.73,304.86,193.65,111.21,0.3648
ITEM0023054,ORD011983,PROD0060,3,0.1,50.0,33.91,135.0,101.73,33.27,0.2464
ITEM0023055,ORD019745,PROD0036,6,0.05,72.1,51.47,410.97,308.82,102.15,0.2486
ITEM0023056,ORD013230,PROD0023,2,0.0,92.48,70.69,184.96,141.38,43.58,0.2356
ITEM0023057,ORD008459,PROD0163,1,0.0,62.95,44.91,62.95,44.91,18.04,0.2866
ITEM0023058,ORD019337,PROD0052,1,0.05,50.0,25.63,47.5,25.63,21.87,0.4604
ITEM0023059,ORD017233,PROD0129,1,0.15,134.68,110.08,114.48,110.08,4.4,0.0384
ITEM0023060,ORD001591,PROD0017,2,0.1,50.0,30.6,90.0,61.2,28.8,0.32
ITEM0023061,ORD010898,PROD0008,1,0.0,78.39,39.25,78.39,39.25,39.14,0.4993
ITEM0023062,ORD011825,PROD0033,2,0.15,50.0,27.08,85.0,54.16,30.84,0.3628
ITEM0023063,ORD006483,PROD0119,4,0.05,79.18,43.33,300.88,173.32,127.56,0.424
ITEM0023064,ORD010465,PROD0158,4,0.1,73.52,40.03,264.67,160.12,104.55,0.395
ITEM0023065,ORD000672,PROD0122,3,0.15,58.13,30.93,148.23,92.79,55.44,0.374
ITEM0023066,ORD015587,PROD0156,3,0.0,123.92,95.19,371.76,285.57,86.19,0.2318
ITEM0023067,ORD013527,PROD0162,3,0.1,50.0,27.15,135.0,81.45,53.55,0.3967
ITEM0023068,ORD002154,PROD0112,1,0.1,93.66,64.72,84.29,64.72,19.57,0.2322
ITEM0023069,ORD000154,PROD0077,1,0.05,62.38,33.13,59.26,33.13,26.13,0.4409
ITEM0023070,ORD017342,PROD0022,1,0.0,59.22,31.23,59.22,31.23,27.99,0.4726
ITEM0023071,ORD008647,PROD0178,1,0.1,77.28,51.1,69.55,51.1,18.45,0.2653
ITEM0023072,ORD016884,PROD0009,3,0.05,59.78,43.96,170.37,131.88,38.49,0.2259
ITEM0023073,ORD002522,PROD0197,3,0.1,110.11,67.58,297.3,202.74,94.56,0.3181
ITEM0023074,ORD015765,PROD0108,2,0.0,50.0,27.71,100.0,55.42,44.58,0.4458
ITEM0023075,ORD008949,PROD0109,1,0.1,234.39,153.57,210.95,153.57,57.38,0.272
ITEM0023076,ORD015001,PROD0089,4,0.15,127.62,63.94,433.91,255.76,178.15,0.4106
ITEM0023077,ORD016634,PROD0073,5,0.1,80.71,55.87,363.2,279.35,83.85,0.2309
ITEM0023078,ORD002807,PROD0085,4,0.0,67.54,54.5,270.16,218.0,52.16,0.1931
ITEM0023079,ORD007193,PROD0057,1,0.05,85.82,49.99,81.53,49.99,31.54,0.3868
ITEM0023080,ORD011016,PROD0056,3,0.05,135.33,86.25,385.69,258.75,126.94,0.3291
ITEM0023081,ORD007563,PROD0043,1,0.05,50.0,29.9,47.5,29.9,17.6,0.3705
ITEM0023082,ORD015700,PROD0019,1,0.3,50.0,26.99,35.0,26.99,8.01,0.2289
ITEM0023083,ORD000727,PROD0124,1,0.2,50.0,40.87,40.0,40.87,-0.87,-0.0217
ITEM0023084,ORD005671,PROD0148,1,0.1,67.87,53.94,61.08,53.94,7.14,0.1169
ITEM0023085,ORD012604,PROD0128,4,0.15,78.29,46.8,266.19,187.2,78.99,0.2967
ITEM0023086,ORD019030,PROD0002,4,0.0,56.06,28.74,224.24,114.96,109.28,0.4873
ITEM0023087,ORD010458,PROD0142,4,0.1,54.01,31.46,194.44,125.84,68.6,0.3528
ITEM0023088,ORD018949,PROD0098,2,0.1,50.0,39.15,90.0,78.3,11.7,0.13
ITEM0023089,ORD016796,PROD0052,2,0.05,50.0,25.63,95.0,51.26,43.74,0.4604
ITEM0023090,ORD011186,PROD0163,4,0.0,62.95,44.91,251.8,179.64,72.16,0.2866
ITEM0023091,ORD002727,PROD0144,3,0.1,50.0,26.05,135.0,78.15,56.85,0.4211
ITEM0023092,ORD014989,PROD0124,1,0.05,50.0,40.87,47.5,40.87,6.63,0.1396
ITEM0023093,ORD000454,PROD0141,1,0.3,152.83,88.6,106.98,88.6,18.38,0.1718
ITEM0023094,ORD014239,PROD0039,2,0.0,145.43,104.53,290.86,209.06,81.8,0.2812
ITEM0023095,ORD005265,PROD0122,2,0.05,58.13,30.93,110.45,61.86,48.59,0.4399
ITEM0023096,ORD005691,PROD0153,1,0.1,79.67,57.03,71.7,57.03,14.67,0.2046
ITEM0023097,ORD003612,PROD0065,2,0.15,346.75,236.03,589.48,472.06,117.42,0.1992
ITEM0023098,ORD018415,PROD0108,1,0.05,50.0,27.71,47.5,27.71,19.79,0.4166
ITEM0023099,ORD019346,PROD0039,1,0.2,145.43,104.53,116.34,104.53,11.81,0.1015
ITEM0023100,ORD005944,PROD0168,1,0.0,186.6,96.37,186.6,96.37,90.23,0.4835
ITEM0023101,ORD014015,PROD0053,3,0.3,114.22,88.86,239.86,266.58,-26.72,-0.1114
ITEM0023102,ORD005512,PROD0049,1,0.1,50.0,36.9,45.0,36.9,8.1,0.18
ITEM0023103,ORD010534,PROD0043,1,0.05,50.0,29.9,47.5,29.9,17.6,0.3705
ITEM0023104,ORD012753,PROD0178,2,0.15,77.28,51.1,131.38,102.2,29.18,0.2221
ITEM0023105,ORD000867,PROD0120,3,0.05,50.0,34.57,142.5,103.71,38.79,0.2722
ITEM0023106,ORD000505,PROD0067,2,0.1,67.01,47.53,120.62,95.06,25.56,0.2119
ITEM0023107,ORD018263,PROD0019,1,0.05,50.0,26.99,47.5,26.99,20.51,0.4318
ITEM0023108,ORD012106,PROD0054,4,0.15,50.0,25.39,170.0,101.56,68.44,0.4026
ITEM0023109,ORD018421,PROD0023,5,0.05,92.48,70.69,439.28,353.45,85.83,0.1954
ITEM0023110,ORD008720,PROD0055,3,0.05,50.0,32.89,142.5,98.67,43.83,0.3076
ITEM0023111,ORD006337,PROD0166,1,0.3,50.0,25.37,35.0,25.37,9.63,0.2751
ITEM0023112,ORD011743,PROD0111,2,0.0,209.98,139.44,419.96,278.88,141.08,0.3359
ITEM0023113,ORD010538,PROD0089,1,0.1,127.62,63.94,114.86,63.94,50.92,0.4433
ITEM0023114,ORD013350,PROD0102,2,0.2,92.61,56.5,148.18,113.0,35.18,0.2374
ITEM0023115,ORD014146,PROD0001,3,0.05,58.57,35.68,166.92,107.04,59.88,0.3588
ITEM0023116,ORD017493,PROD0136,5,0.05,50.0,38.39,237.5,191.95,45.55,0.1918
ITEM0023117,ORD003586,PROD0052,2,0.1,50.0,25.63,90.0,51.26,38.74,0.4304
ITEM0023118,ORD005007,PROD0018,3,0.0,60.46,33.1,181.38,99.3,82.08,0.4525
ITEM0023119,ORD012596,PROD0098,1,0.0,50.0,39.15,50.0,39.15,10.85,0.217
ITEM0023120,ORD006971,PROD0012,5,0.05,50.0,32.43,237.5,162.15,75.35,0.3173
ITEM0023121,ORD013802,PROD0140,2,0.1,182.31,100.15,328.16,200.3,127.86,0.3896
ITEM0023122,ORD003107,PROD0196,3,0.05,53.91,37.86,153.64,113.58,40.06,0.2608
ITEM0023123,ORD008844,PROD0075,1,0.15,107.23,61.59,91.15,61.59,29.56,0.3243
ITEM0023124,ORD004094,PROD0013,6,0.05,114.05,62.92,650.08,377.52,272.56,0.4193
ITEM0023125,ORD016810,PROD0145,2,0.25,206.36,110.58,309.54,221.16,88.38,0.2855
ITEM0023126,ORD006961,PROD0164,1,0.1,50.0,38.06,45.0,38.06,6.94,0.1542
ITEM0023127,ORD017701,PROD0161,2,0.15,70.13,57.38,119.22,114.76,4.46,0.0374
ITEM0023128,ORD001747,PROD0070,2,0.1,50.0,30.72,90.0,61.44,28.56,0.3173
ITEM0023129,ORD006334,PROD0064,6,0.2,50.0,35.17,240.0,211.02,28.98,0.1207
ITEM0023130,ORD003589,PROD0114,3,0.0,110.74,75.02,332.22,225.06,107.16,0.3226
ITEM0023131,ORD009229,PROD0183,3,0.15,87.79,51.76,223.86,155.28,68.58,0.3064
ITEM0023132,ORD001266,PROD0174,1,0.05,71.55,43.13,67.97,43.13,24.84,0.3655
ITEM0023133,ORD019120,PROD0141,2,0.05,152.83,88.6,290.38,177.2,113.18,0.3898
ITEM0023134,ORD019765,PROD0195,6,0.1,50.0,36.29,270.0,217.74,52.26,0.1936
ITEM0023135,ORD002766,PROD0051,3,0.15,73.58,45.58,187.63,136.74,50.89,0.2712
ITEM0023136,ORD019401,PROD0023,1,0.05,92.48,70.69,87.86,70.69,17.17,0.1954
ITEM0023137,ORD014915,PROD0045,2,0.1,50.0,33.6,90.0,67.2,22.8,0.2533
ITEM0023138,ORD013726,PROD0082,2,0.25,632.1,504.74,948.15,1009.48,-61.33,-0.0647
ITEM0023139,ORD003390,PROD0086,1,0.05,50.0,33.24,47.5,33.24,14.26,0.3002
ITEM0023140,ORD003978,PROD0104,1,0.1,117.75,66.96,105.98,66.96,39.02,0.3682
ITEM0023141,ORD018094,PROD0109,6,0.1,234.39,153.57,1265.71,921.42,344.29,0.272
ITEM0023142,ORD016258,PROD0129,2,0.05,134.68,110.08,255.89,220.16,35.73,0.1396
ITEM0023143,ORD012675,PROD0127,2,0.05,50.0,27.26,95.0,54.52,40.48,0.4261
ITEM0023144,ORD002179,PROD0199,1,0.1,50.0,27.73,45.0,27.73,17.27,0.3838
ITEM0023145,ORD015490,PROD0073,3,0.1,80.71,55.87,217.92,167.61,50.31,0.2309
ITEM0023146,ORD014023,PROD0116,3,0.25,180.36,136.28,405.81,408.84,-3.03,-0.0075
ITEM0023147,ORD006755,PROD0075,4,0.1,107.23,61.59,386.03,246.36,139.67,0.3618
ITEM0023148,ORD009639,PROD0079,1,0.2,50.0,28.66,40.0,28.66,11.34,0.2835
ITEM0023149,ORD004660,PROD0034,2,0.15,50.0,28.03,85.0,56.06,28.94,0.3405
ITEM0023150,ORD012163,PROD0193,2,0.05,50.0,28.62,95.0,57.24,37.76,0.3975
ITEM0023151,ORD013683,PROD0077,1,0.0,62.38,33.13,62.38,33.13,29.25,0.4689
ITEM0023152,ORD005330,PROD0082,3,0.3,632.1,504.74,1327.41,1514.22,-186.81,-0.1407
ITEM0023153,ORD009305,PROD0099,2,0.0,50.0,32.49,100.0,64.98,35.02,0.3502
ITEM0023154,ORD005602,PROD0047,1,0.25,99.01,67.69,74.26,67.69,6.57,0.0884
ITEM0023155,ORD016667,PROD0176,2,0.2,242.96,158.33,388.74,316.66,72.08,0.1854
ITEM0023156,ORD009197,PROD0177,3,0.05,60.05,42.86,171.14,128.58,42.56,0.2487
ITEM0023157,ORD019474,PROD0191,6,0.2,53.71,31.35,257.81,188.1,69.71,0.2704
ITEM0023158,ORD004655,PROD0193,3,0.15,50.0,28.62,127.5,85.86,41.64,0.3266
ITEM0023159,ORD014760,PROD0118,1,0.2,277.1,170.43,221.68,170.43,51.25,0.2312
ITEM0023160,ORD013860,PROD0118,1,0.05,277.1,170.43,263.24,170.43,92.82,0.3526
ITEM0023161,ORD019296,PROD0100,2,0.1,85.81,52.2,154.46,104.4,50.06,0.3241
ITEM0023162,ORD007747,PROD0185,2,0.15,50.0,30.06,85.0,60.12,24.88,0.2927
ITEM0023163,ORD010774,PROD0041,1,0.0,143.7,71.87,143.7,71.87,71.83,0.4999
ITEM0023164,ORD007510,PROD0016,2,0.1,96.92,64.28,174.46,128.56,45.9,0.2631
ITEM0023165,ORD017499,PROD0197,1,0.0,110.11,67.58,110.11,67.58,42.53,0.3863
ITEM0023166,ORD014270,PROD0152,4,0.1,206.91,163.67,744.88,654.68,90.2,0.1211
ITEM0023167,ORD016317,PROD0134,4,0.0,115.97,84.08,463.88,336.32,127.56,0.275
ITEM0023168,ORD016102,PROD0114,1,0.1,110.74,75.02,99.67,75.02,24.65,0.2473
ITEM0023169,ORD005196,PROD0164,5,0.0,50.0,38.06,250.0,190.3,59.7,0.2388
ITEM0023170,ORD008744,PROD0120,1,0.1,50.0,34.57,45.0,34.57,10.43,0.2318
ITEM0023171,ORD012253,PROD0164,2,0.05,50.0,38.06,95.0,76.12,18.88,0.1987
ITEM0023172,ORD018913,PROD0021,2,0.15,105.02,61.73,178.53,123.46,55.07,0.3085
ITEM0023173,ORD004378,PROD0097,2,0.05,50.0,35.85,95.0,71.7,23.3,0.2453
ITEM0023174,ORD013104,PROD0143,2,0.1,219.55,139.82,395.19,279.64,115.55,0.2924
ITEM0023175,ORD018433,PROD0019,1,0.15,50.0,26.99,42.5,26.99,15.51,0.3649
ITEM0023176,ORD013400,PROD0142,2,0.0,54.01,31.46,108.02,62.92,45.1,0.4175
ITEM0023177,ORD011646,PROD0196,6,0.05,53.91,37.86,307.29,227.16,80.13,0.2608
ITEM0023178,ORD013046,PROD0028,2,0.15,138.76,91.43,235.89,182.86,53.03,0.2248
ITEM0023179,ORD016511,PROD0018,1,0.15,60.46,33.1,51.39,33.1,18.29,0.3559
ITEM0023180,ORD016886,PROD0069,4,0.1,93.42,73.07,336.31,292.28,44.03,0.1309
ITEM0023181,ORD005193,PROD0143,2,0.1,219.55,139.82,395.19,279.64,115.55,0.2924
ITEM0023182,ORD018819,PROD0088,2,0.3,50.0,36.9,70.0,73.8,-3.8,-0.0543
ITEM0023183,ORD015759,PROD0199,4,0.1,50.0,27.73,180.0,110.92,69.08,0.3838
ITEM0023184,ORD009826,PROD0092,4,0.0,72.3,36.65,289.2,146.6,142.6,0.4931
ITEM0023185,ORD008022,PROD0164,2,0.25,50.0,38.06,75.0,76.12,-1.12,-0.0149
ITEM0023186,ORD009664,PROD0123,3,0.05,50.0,26.96,142.5,80.88,61.62,0.4324
ITEM0023187,ORD015954,PROD0195,5,0.25,50.0,36.29,187.5,181.45,6.05,0.0323
ITEM0023188,ORD004659,PROD0140,5,0.15,182.31,100.15,774.82,500.75,274.07,0.3537
ITEM0023189,ORD016517,PROD0018,2,0.15,60.46,33.1,102.78,66.2,36.58,0.3559
ITEM0023190,ORD009486,PROD0120,5,0.05,50.0,34.57,237.5,172.85,64.65,0.2722
ITEM0023191,ORD005126,PROD0150,1,0.05,50.0,33.45,47.5,33.45,14.05,0.2958
ITEM0023192,ORD009498,PROD0012,1,0.05,50.0,32.43,47.5,32.43,15.07,0.3173
ITEM0023193,ORD014622,PROD0132,1,0.05,50.0,38.76,47.5,38.76,8.74,0.184
ITEM0023194,ORD005854,PROD0173,5,0.15,88.69,47.87,376.93,239.35,137.58,0.365
ITEM0023195,ORD019711,PROD0003,1,0.0,117.9,89.08,117.9,89.08,28.82,0.2444
ITEM0023196,ORD017138,PROD0168,1,0.1,186.6,96.37,167.94,96.37,71.57,0.4262
ITEM0023197,ORD008481,PROD0020,1,0.05,128.34,64.99,121.92,64.99,56.93,0.467
ITEM0023198,ORD009488,PROD0025,3,0.1,62.09,45.3,167.64,135.9,31.74,0.1893
ITEM0023199,ORD011349,PROD0009,1,0.1,59.78,43.96,53.8,43.96,9.84,0.1829
ITEM0023200,ORD004633,PROD0158,2,0.05,73.52,40.03,139.69,80.06,59.63,0.4269
ITEM0023201,ORD006283,PROD0087,1,0.0,50.93,25.51,50.93,25.51,25.42,0.4991
ITEM0023202,ORD013998,PROD0173,3,0.05,88.69,47.87,252.77,143.61,109.16,0.4318
ITEM0023203,ORD009605,PROD0023,3,0.1,92.48,70.69,249.7,212.07,37.63,0.1507
ITEM0023204,ORD007556,PROD0163,1,0.1,62.95,44.91,56.66,44.91,11.75,0.2073
ITEM0023205,ORD015897,PROD0006,1,0.25,59.81,39.24,44.86,39.24,5.62,0.1252
ITEM0023206,ORD006253,PROD0141,1,0.05,152.83,88.6,145.19,88.6,56.59,0.3898
ITEM0023207,ORD004405,PROD0002,2,0.05,56.06,28.74,106.51,57.48,49.03,0.4604
ITEM0023208,ORD010830,PROD0040,2,0.15,50.0,30.64,85.0,61.28,23.72,0.2791
ITEM0023209,ORD007906,PROD0086,1,0.05,50.0,33.24,47.5,33.24,14.26,0.3002
ITEM0023210,ORD016178,PROD0099,6,0.05,50.0,32.49,285.0,194.94,90.06,0.316
ITEM0023211,ORD016811,PROD0082,1,0.1,632.1,504.74,568.89,504.74,64.15,0.1128
ITEM0023212,ORD009967,PROD0079,5,0.05,50.0,28.66,237.5,143.3,94.2,0.3966
ITEM0023213,ORD013152,PROD0110,1,0.15,60.51,46.69,51.43,46.69,4.74,0.0922
ITEM0023214,ORD013693,PROD0128,6,0.05,78.29,46.8,446.25,280.8,165.45,0.3708
ITEM0023215,ORD015731,PROD0152,1,0.0,206.91,163.67,206.91,163.67,43.24,0.209
ITEM0023216,ORD000425,PROD0140,4,0.1,182.31,100.15,656.32,400.6,255.72,0.3896
ITEM0023217,ORD006807,PROD0057,2,0.0,85.82,49.99,171.64,99.98,71.66,0.4175
ITEM0023218,ORD015946,PROD0073,2,0.1,80.71,55.87,145.28,111.74,33.54,0.2309
ITEM0023219,ORD010408,PROD0008,5,0.15,78.39,39.25,333.16,196.25,136.91,0.4109
ITEM0023220,ORD019811,PROD0106,2,0.05,87.77,64.35,166.76,128.7,38.06,0.2282
ITEM0023221,ORD002911,PROD0081,4,0.2,54.53,33.12,174.5,132.48,42.02,0.2408
ITEM0023222,ORD011961,PROD0141,1,0.0,152.83,88.6,152.83,88.6,64.23,0.4203
ITEM0023223,ORD014410,PROD0120,1,0.05,50.0,34.57,47.5,34.57,12.93,0.2722
ITEM0023224,ORD007061,PROD0187,1,0.0,50.0,38.83,50.0,38.83,11.17,0.2234
ITEM0023225,ORD006345,PROD0185,2,0.1,50.0,30.06,90.0,60.12,29.88,0.332
ITEM0023226,ORD016674,PROD0194,1,0.05,50.49,38.74,47.97,38.74,9.23,0.1923
ITEM0023227,ORD004818,PROD0016,6,0.15,96.92,64.28,494.29,385.68,108.61,0.2197
ITEM0023228,ORD017592,PROD0112,3,0.1,93.66,64.72,252.88,194.16,58.72,0.2322
ITEM0023229,ORD008188,PROD0034,2,0.0,50.0,28.03,100.0,56.06,43.94,0.4394
ITEM0023230,ORD012041,PROD0127,1,0.1,50.0,27.26,45.0,27.26,17.74,0.3942
ITEM0023231,ORD013483,PROD0058,2,0.15,50.0,34.87,85.0,69.74,15.26,0.1795
ITEM0023232,ORD017425,PROD0097,1,0.05,50.0,35.85,47.5,35.85,11.65,0.2453
ITEM0023233,ORD010603,PROD0068,5,0.0,50.0,40.85,250.0,204.25,45.75,0.183
ITEM0023234,ORD013603,PROD0001,1,0.1,58.57,35.68,52.71,35.68,17.03,0.3231
ITEM0023235,ORD019609,PROD0088,2,0.05,50.0,36.9,95.0,73.8,21.2,0.2232
ITEM0023236,ORD002357,PROD0088,1,0.2,50.0,36.9,40.0,36.9,3.1,0.0775
ITEM0023237,ORD007483,PROD0119,3,0.0,79.18,43.33,237.54,129.99,107.55,0.4528
ITEM0023238,ORD015223,PROD0172,4,0.25,50.0,37.17,150.0,148.68,1.32,0.0088
ITEM0023239,ORD016198,PROD0116,1,0.1,180.36,136.28,162.32,136.28,26.04,0.1604
ITEM0023240,ORD007475,PROD0115,2,0.0,50.0,29.87,100.0,59.74,40.26,0.4026
ITEM0023241,ORD003314,PROD0093,6,0.05,50.0,34.31,285.0,205.86,79.14,0.2777
ITEM0023242,ORD013914,PROD0083,1,0.2,140.64,74.78,112.51,74.78,37.73,0.3354
ITEM0023243,ORD010798,PROD0150,2,0.0,50.0,33.45,100.0,66.9,33.1,0.331
ITEM0023244,ORD000915,PROD0106,5,0.05,87.77,64.35,416.91,321.75,95.16,0.2282
ITEM0023245,ORD011585,PROD0067,1,0.0,67.01,47.53,67.01,47.53,19.48,0.2907
ITEM0023246,ORD001238,PROD0148,3,0.15,67.87,53.94,173.07,161.82,11.25,0.065
ITEM0023247,ORD019914,PROD0094,1,0.25,84.6,54.22,63.45,54.22,9.23,0.1455
ITEM0023248,ORD014934,PROD0187,1,0.3,50.0,38.83,35.0,38.83,-3.83,-0.1094
ITEM0023249,ORD014277,PROD0175,1,0.05,54.14,42.82,51.43,42.82,8.61,0.1675
ITEM0023250,ORD007883,PROD0031,1,0.1,67.69,40.86,60.92,40.86,20.06,0.3293
ITEM0023251,ORD009112,PROD0117,1,0.25,64.18,38.73,48.14,38.73,9.41,0.1954
ITEM0023252,ORD003805,PROD0144,1,0.2,50.0,26.05,40.0,26.05,13.95,0.3488
ITEM0023253,ORD012723,PROD0045,1,0.05,50.0,33.6,47.5,33.6,13.9,0.2926
ITEM0023254,ORD007790,PROD0020,2,0.05,128.34,64.99,243.85,129.98,113.87,0.467
